,Ind_id,Gender,Car_Owner,Propert_Owner,Children,Annual_income,Type_Income,Education,Marital_status,Housing_type,Age,Employed_exp,Mobile_phone,Work_Phone,Phone,Email_id,Type_Occupation,Family_Members,label
594,5114354,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,27.0,8.0,1,1,0,0,other,2,0
595,5117248,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,36.0,7.0,1,0,0,0,Laborers,4,0
596,5024386,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,Municipal apartment,37.0,4.0,1,0,0,0,Sales staff,2,0
597,5026178,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,53.0,21.0,1,1,0,0,Laborers,2,0
598,5033439,M,Y,N,2,270000.0,Working,Higher education,Married,House / apartment,32.0,8.0,1,0,1,0,other,4,0
599,5089320,F,Y,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,32.0,2.0,1,1,1,1,High skill tech staff,2,0
600,5053872,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,32.0,6.0,1,0,0,0,other,3,0
601,5091735,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,40.0,6.0,1,0,0,0,Sales staff,1,0
602,5105791,M,N,N,0,121500.0,State servant,Incomplete higher,Single / not married,House / apartment,25.0,4.0,1,1,0,0,Laborers,1,0
603,5125928,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,32.0,2.0,1,0,0,0,Laborers,3,0
604,5115662,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,44.0,7.0,1,0,1,0,Sales staff,1,0
605,5029256,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,37.0,3.0,1,0,0,0,Drivers,4,0
606,5136029,M,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,54.0,6.0,1,0,0,0,Laborers,2,0
607,5037157,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,1,0,1,0,other,2,0
608,5046531,M,Y,N,0,202500.0,Pensioner,Higher education,Married,House / apartment,55.0,0.0,1,0,0,0,other,2,0
609,5023177,F,N,Y,1,337500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,49.0,13.0,1,1,1,0,Laborers,3,0
610,5021967,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,32.0,3.0,1,0,0,0,Sales staff,3,0
611,5135530,F,Y,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,0.0,1,0,0,0,other,2,0
612,5146534,F,Y,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,42.0,3.0,1,0,0,0,Core staff,3,0
613,5126101,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,0.0,1,0,1,0,other,2,0
614,5088161,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,35.0,3.0,1,0,0,0,Core staff,1,0
615,5100394,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,11.0,1,0,0,0,Core staff,3,0
616,5079035,F,N,Y,0,135000.0,Pensioner,Lower secondary,Married,House / apartment,62.0,0.0,1,0,0,0,other,2,0
617,5095631,M,Y,N,1,180000.0,Working,Higher education,Married,House / apartment,31.0,1.0,1,0,0,0,Drivers,3,0
618,5113647,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,34.0,1.0,1,0,0,1,Managers,2,0
619,5046336,F,N,N,1,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,28.0,2.0,1,1,0,0,Accountants,3,0
620,5028781,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,8.0,1,0,0,0,other,2,0
621,5125730,F,Y,Y,1,119700.0,Working,Higher education,Married,House / apartment,36.0,9.0,1,0,1,0,other,3,0
622,5023724,M,Y,N,1,495000.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1.0,1,0,1,0,Laborers,3,0
623,5116369,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,53.0,10.0,1,0,0,0,Drivers,2,0
624,5062214,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,36.0,4.0,1,0,0,0,Accountants,4,0
625,5009023,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,42.0,9.0,1,0,0,1,other,4,0
626,5029191,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,44.0,8.0,1,0,0,0,Sales staff,2,0
627,5028946,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48.0,1.0,1,0,0,0,other,2,0
628,5068470,F,N,N,1,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,2.0,1,0,0,0,Medicine staff,3,0
629,5045828,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,61.0,0.0,1,0,0,0,other,2,0
630,5095930,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.0,0.0,1,0,1,0,other,2,0
631,5090049,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,44.0,1.0,1,1,1,0,Laborers,2,0
632,5067730,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.0,7.0,1,1,1,0,Managers,3,0
633,5092239,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,6.0,1,0,0,0,other,2,0
634,5105560,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,46.0,12.0,1,0,0,1,Sales staff,2,0
635,5099914,F,N,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,27.0,4.0,1,1,1,0,Sales staff,4,0
636,5053032,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,1,0,0,0,other,2,0
637,5150038,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,35.0,4.0,1,0,0,0,Drivers,1,0
638,5053678,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,33.0,4.0,1,0,1,0,High skill tech staff,1,0
639,5087538,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,27.0,5.0,1,0,1,0,Laborers,1,0
640,5050440,F,Y,Y,1,157500.0,Working,Incomplete higher,Civil marriage,House / apartment,36.0,8.0,1,0,0,0,other,3,0
641,5096670,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.0,0.0,1,0,1,0,other,1,0
642,5061611,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,31.0,2.0,1,0,1,0,Drivers,3,0
643,5065342,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,0.0,1,0,1,0,other,2,0
644,5041066,F,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.0,6.0,1,0,0,0,Sales staff,1,0
645,5105819,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,32.0,1.0,1,0,0,0,Managers,4,0
646,5135460,F,N,Y,3,37800.0,Pensioner,Secondary / secondary special,Married,House / apartment,36.0,0.0,1,0,0,0,other,5,0
647,5009319,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,55.0,0.0,1,0,1,1,other,2,0
648,5091006,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,47.0,9.0,1,0,0,0,Laborers,2,0
649,5050852,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,26.0,4.0,1,0,0,0,High skill tech staff,1,0
650,5117202,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,37.0,0.0,1,0,0,0,Sales staff,1,0
651,5074739,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,36.0,10.0,1,0,0,0,Core staff,3,0
652,5009472,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,54.0,27.0,1,1,1,0,other,2,0
653,5135378,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.0,14.0,1,0,0,0,Sales staff,2,0
654,5135489,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,28.0,9.0,1,0,0,0,Laborers,4,0
655,5067016,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.0,1.0,1,0,0,0,Drivers,1,0
656,5024097,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,33.0,14.0,1,1,0,0,Core staff,1,0
657,5008865,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,9.0,1,0,0,0,Laborers,4,0
658,5116640,F,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,43.0,2.0,1,0,0,1,other,3,0
659,5089770,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,7.0,1,1,0,0,Laborers,4,0
660,5009118,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,43.0,1.0,1,0,0,0,other,1,0
661,5042296,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,6.0,1,1,1,0,Drivers,3,0
662,5010185,M,N,N,1,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.0,18.0,1,0,1,0,Laborers,2,0
663,5090509,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,30.0,0.0,1,0,0,0,Managers,2,0
664,5113006,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,54.0,6.0,1,0,0,0,Laborers,3,0
665,5026368,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,37.0,15.0,1,1,1,0,other,3,0
666,5095905,F,N,N,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,42.0,4.0,1,0,0,0,Core staff,1,0
667,5113440,F,N,Y,0,207000.0,Working,Secondary / secondary special,Single / not married,House / apartment,51.0,7.0,1,0,0,0,Cooking staff,1,0
668,5069289,F,N,Y,0,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,41.0,9.0,1,0,0,0,Core staff,2,0
669,5135938,F,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,10.0,1,0,0,0,Sales staff,4,0
670,5118026,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.0,9.0,1,0,1,0,High skill tech staff,2,0
671,5053524,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,7.0,1,0,1,0,Managers,2,0
672,5010567,F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,28.0,5.0,1,0,0,1,Sales staff,2,0
673,5046003,F,N,Y,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,41.0,9.0,1,0,1,0,Private service staff,2,0
674,5118225,M,Y,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,57.0,9.0,1,0,0,0,Laborers,2,0
675,5036187,F,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,1,0,1,0,other,3,0
676,5050635,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,37.0,8.0,1,0,0,0,Managers,2,0
677,5067444,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,1,0,0,0,other,2,0
678,5088805,M,Y,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,10.0,1,1,1,0,High skill tech staff,2,0
679,5117331,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,41.0,6.0,1,0,1,0,Sales staff,1,0
680,5045113,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,58.0,0.0,1,0,0,0,other,1,0
681,5067281,M,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,36.0,7.0,1,0,0,0,other,3,0
682,5137385,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,64.0,0.0,1,0,1,0,other,2,0
683,5066832,F,Y,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,60.0,0.0,1,0,0,0,other,2,0
684,5041520,M,Y,Y,0,450000.0,Commercial associate,Higher education,Separated,House / apartment,44.0,2.0,1,1,1,0,other,1,0
685,5023092,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,46.0,11.0,1,0,0,0,Laborers,1,0
686,5079016,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,27.0,3.0,1,0,0,0,Managers,4,0
687,5035682,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,45.0,23.0,1,0,0,0,Laborers,2,0
688,5139761,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,65.0,21.0,1,0,0,0,Laborers,2,0
689,5041681,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,44.0,0.0,1,0,1,0,other,2,0
690,5033906,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,50.0,0.0,1,0,0,0,other,2,0
691,5029251,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,38.0,12.0,1,1,0,0,Laborers,2,0
692,5091824,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40.0,16.0,1,0,0,0,Laborers,1,0
693,5132569,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,41.0,4.0,1,0,1,0,Sales staff,3,0
694,5021490,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,29.0,2.0,1,0,1,0,Sales staff,1,0
695,5035859,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,58.0,7.0,1,0,0,0,Accountants,1,0
696,5022025,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.0,4.0,1,0,0,0,other,1,0
697,5116613,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.0,10.0,1,0,0,0,other,2,0
698,5115884,F,N,Y,0,54000.0,Pensioner,Higher education,Married,House / apartment,67.0,0.0,1,0,0,0,other,2,0
699,5010303,F,N,Y,0,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.0,17.0,1,1,1,0,other,2,0
700,5142496,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,42.0,8.0,1,0,0,0,Private service staff,3,0
701,5046398,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,66.0,0.0,1,0,0,0,other,1,0
702,5125585,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,0.0,1,0,1,0,other,2,0
703,5113302,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,43.0,5.0,1,0,0,0,Cooking staff,3,0
704,5139321,F,N,Y,0,121500.0,Pensioner,Higher education,Widow,House / apartment,66.0,0.0,1,0,0,0,other,1,0
705,5053918,F,Y,N,0,225000.0,Working,Higher education,Civil marriage,House / apartment,40.0,7.0,1,0,0,0,Managers,2,0
706,5067102,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,46.0,12.0,1,0,0,0,Sales staff,1,0
707,5022118,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,54.0,3.0,1,0,0,0,Laborers,2,0
708,5022954,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,1.0,1,1,0,0,other,2,0
709,5047667,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,24.0,1.0,1,0,0,0,other,2,0
710,5091718,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.0,6.0,1,0,0,0,Medicine staff,2,0
711,5009586,F,N,N,0,45000.0,Working,Secondary / secondary special,Separated,House / apartment,39.0,2.0,1,0,1,0,Sales staff,1,0
712,5097170,M,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,26.0,7.0,1,0,0,0,Drivers,2,0
713,5022015,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.0,4.0,1,0,0,0,other,1,0
714,5062594,M,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,25.0,0.0,1,0,0,1,Core staff,3,0
715,5028726,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,11.0,1,0,0,0,Managers,2,0
716,5033831,M,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,53.0,2.0,1,1,1,0,Laborers,2,0
717,5046086,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,58.0,6.0,1,0,0,0,other,2,0
718,5135946,M,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,42.0,9.0,1,0,1,0,Laborers,1,0
719,5149592,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,34.0,5.0,1,0,1,0,Core staff,2,0
720,5024103,M,N,Y,0,191399.3262295082,Working,Secondary / secondary special,Married,House / apartment,55.0,7.0,1,0,0,0,Security staff,2,0
721,5009845,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,44.0,0.0,1,1,0,0,Security staff,2,0
722,5117716,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,46.0,14.0,1,1,1,0,Drivers,2,0
723,5096169,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.0,2.0,1,0,0,0,High skill tech staff,2,0
724,5139823,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,44.0,20.0,1,1,1,0,Laborers,2,0
725,5067542,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.0,7.0,1,0,0,0,other,2,0
726,5090871,F,N,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,3.0,1,0,0,0,Medicine staff,4,0
727,5033729,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,15.0,1,1,1,0,Laborers,2,0
728,5037212,M,Y,Y,0,292500.0,State servant,Higher education,Married,House / apartment,35.0,6.0,1,0,0,0,High skill tech staff,2,0
729,5116319,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,39.0,5.0,1,0,0,0,Laborers,4,0
730,5146318,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,40.0,4.0,1,0,0,0,other,1,0
731,5042082,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,53.0,5.0,1,0,1,0,Accountants,2,0
732,5091416,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,44.0,8.0,1,1,1,0,Managers,2,0
733,5041675,F,Y,Y,1,333000.0,Commercial associate,Higher education,Married,House / apartment,32.0,4.0,1,0,0,0,Managers,3,0
734,5048425,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,54.0,23.0,1,0,1,0,Accountants,1,0
735,5145965,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,10.0,1,0,0,0,Sales staff,4,0
736,5126543,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,9.0,1,0,0,0,Laborers,2,0
737,5033881,M,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,30.0,10.0,1,0,0,0,Laborers,3,0
738,5068378,F,N,Y,1,126000.0,Working,Higher education,Married,House / apartment,35.0,4.0,1,1,1,1,Sales staff,3,0
739,5029194,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,53.0,8.0,1,0,0,0,Laborers,2,0
740,5010025,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,6.0,1,0,0,0,Laborers,2,0
741,5091016,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,39.0,12.0,1,0,0,0,Cooking staff,3,0
742,5149744,F,N,Y,1,105750.0,Working,Secondary / secondary special,Married,With parents,35.0,4.0,1,0,0,0,Cleaning staff,3,0
743,5117561,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,44.0,2.0,1,1,0,0,Laborers,2,0
744,5089760,M,Y,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,22.0,2.0,1,0,0,1,other,1,0
745,5053642,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,56.0,5.0,1,0,1,0,Managers,2,0
